date,market_state_base,regime_confidence_base,p_bull_base,p_chop_base,p_bear_base,transition_risk_base,breadth_base,vix_base,macro_score_base,news_bias_base,suppression_score_base,portfolio_return_base,gross_exposure_base,net_exposure_base,market_state_dexter,regime_confidence_dexter,p_bull_dexter,p_chop_dexter,p_bear_dexter,transition_risk_dexter,breadth_dexter,vix_dexter,macro_score_dexter,news_bias_dexter,suppression_score_dexter,portfolio_return_dexter,gross_exposure_dexter,net_exposure_dexter,turnover_base,turnover_dexter,extra_turnover,extra_friction_cost,return_delta,defensive_shift,false_defensive_roundtrip,clears_friction_gate
2020-12-18,BULL,0.885842449569238,0.9877845059482612,0.0108636450479129,0.0013518490038259,0.03149705845656,0.6405489154493138,19.15999984741211,-0.0092472524238099,-0.0799196370260294,0.1415755043076203,0.0440055068224101,1.0,1.0,BULL,0.885842449569238,0.9877845059482612,0.0108636450479129,0.0013518490038259,0.03149705845656,0.6405489154493138,19.15999984741211,-0.0092472524238099,-0.0799196370260294,0.1415755043076203,0.0440055068224101,1.0,1.0,1.4554284210734056,1.4554284210734056,0.0,0.0,0.0,False,False,False
2021-01-01,BULL,0.8503669349259819,0.9880285040344524,0.0106599135753497,0.0013115823901981,0.1020325449579712,0.6392208942009738,21.100000381469727,0.0507736625596354,0.370540881108796,0.49633065074018,0.0289320198909283,1.0,1.0,BULL,0.8503669349259819,0.9880285040344524,0.0106599135753497,0.0013115823901981,0.1020325449579712,0.6392208942009738,21.100000381469727,0.0507736625596354,0.370540881108796,0.49633065074018,0.0289320198909283,1.0,1.0,1.8624606440365337,1.8624606440365337,0.0,0.0,0.0,False,False,False
2021-01-08,BULL,1.0,0.9852606650360346,0.0130675817790948,0.0016717531848705,0.018108156106877,0.6418769366976538,20.6200008392334,-0.0058887211213433,-0.0086951635188526,0.0679020546391094,-0.0126439238560433,1.0,1.0,BULL,1.0,0.9852606650360346,0.0130675817790948,0.0016717531848705,0.018108156106877,0.6418769366976538,20.6200008392334,-0.0058887211213433,-0.0086951635188526,0.0679020546391094,-0.0126439238560433,1.0,1.0,1.138234903508673,1.138234903508673,0.0,0.0,0.0,False,False,False
2021-01-15,BULL,1.0,0.9918370430248832,0.0073681171304063,0.0007948398447105,0.0047509294589473,0.6392208942009738,23.030000686645508,0.0682674356897118,0.5764033179477449,0.0,-0.0278114422534244,1.0,1.0,BULL,1.0,0.9918370430248832,0.0073681171304063,0.0007948398447105,0.0047509294589473,0.6392208942009738,23.030000686645508,0.0682674356897118,0.5764033179477449,0.0,-0.0278114422534244,1.0,1.0,0.965359263002612,0.965359263002612,0.0,0.0,0.0,False,False,False
2021-01-22,BULL,1.0,0.990491352889272,0.0085728361918603,0.0009358109188678,0.0026944521669442,0.6290393979637008,22.18000030517578,0.0404741715497169,0.3586192248424655,0.0,-0.0467099368216729,1.0,1.0,BULL,1.0,0.990491352889272,0.0085728361918603,0.0009358109188678,0.0026944521669442,0.6290393979637008,22.18000030517578,0.0404741715497169,0.3586192248424655,0.0,-0.0467099368216729,1.0,1.0,1.7481209413052095,1.7481209413052095,0.0,0.0,0.0,False,False,False
2021-01-29,BULL,1.0,0.9571139021675836,0.0326152606273579,0.0102708372050583,0.1336595080412972,0.6051350154935813,24.290000915527344,-0.0481518616440061,-0.1612628199313237,0.540041341045213,0.1277270222563333,1.0,1.0,BULL,1.0,0.9571139021675836,0.0326152606273579,0.0102708372050583,0.1336595080412972,0.6051350154935813,24.290000915527344,-0.0481518616440061,-0.1612628199313237,0.540041341045213,0.1277270222563333,1.0,1.0,1.6226470826601855,1.6226470826601855,0.0,0.0,0.0,False,False,False
2021-02-05,BULL,0.9,0.9843712125159412,0.0137052422893819,0.0019235451946767,0.015776256192508,0.6153165117308543,23.1200008392334,-0.0147238235390876,0.0219271847939131,0.0,0.0607959122005182,1.0,1.0,BULL,0.9,0.9843712125159412,0.0137052422893819,0.0019235451946767,0.015776256192508,0.6153165117308543,23.1200008392334,-0.0147238235390876,0.0219271847939131,0.0,0.0607959122005182,1.0,1.0,1.560489022413341,1.560489022413341,0.0,0.0,0.0,False,False,False
2021-02-12,BULL,1.0,0.9856346221017256,0.0126861161918079,0.0016792617064665,0.0077189419167113,0.6042496679946879,23.049999237060547,0.0173653299773823,0.2263044655767243,0.0197073984108014,0.0447389481002189,1.0,1.0,BULL,1.0,0.9856346221017256,0.0126861161918079,0.0016792617064665,0.0077189419167113,0.6042496679946879,23.049999237060547,0.0173653299773823,0.2263044655767243,0.0197073984108014,0.0447389481002189,1.0,1.0,1.0880824915509164,1.0880824915509164,0.0,0.0,0.0,False,False,False
2021-02-19,BULL,0.9,0.9846657374395336,0.013602970205291,0.0017312923551752,0.0038491090811146,0.6042496679946879,21.540000915527344,0.003541904541999,0.0880287479262431,0.0,0.0291498889556745,1.0,1.0,BULL,0.9,0.9846657374395336,0.013602970205291,0.0017312923551752,0.0038491090811146,0.6042496679946879,21.540000915527344,0.003541904541999,0.0880287479262431,0.0,0.0291498889556745,1.0,1.0,1.4569820066984165,1.4569820066984165,0.0,0.0,0.0,False,False,False
2021-02-26,BULL,0.8537167936262333,0.9822020677538972,0.0151448650473101,0.0026530671987927,0.097765263995049,0.5971668880035413,22.88999938964844,-0.0536079842206822,-0.2304338144812461,0.4628320637376669,0.0599691195830004,1.0,1.0,BULL,0.8537167936262333,0.9822020677538972,0.0151448650473101,0.0026530671987927,0.097765263995049,0.5971668880035413,22.88999938964844,-0.0536079842206822,-0.2304338144812461,0.4628320637376669,0.0599691195830004,1.0,1.0,1.3652829833074622,1.3652829833074622,0.0,0.0,0.0,False,False,False
2021-03-05,BULL,1.0,0.9873435604511746,0.0111911472150829,0.0014652923337424,0.0051380180902884,0.6126604692341744,24.149999618530277,0.0644154556867874,0.5947777961627335,0.0,0.0082977376371358,0.97230968957241,0.97230968957241,BULL,1.0,0.9873435604511746,0.0111911472150829,0.0014652923337424,0.0051380180902884,0.6126604692341744,24.149999618530277,0.0644154556867874,0.5947777961627335,0.0,0.0082977376371358,0.97230968957241,0.97230968957241,1.2519843873668464,1.2519843873668464,0.0,0.0,0.0,False,False,False
2021-03-12,BULL,0.8085267963111309,0.9550185436914548,0.0358037219417721,0.0091777343667733,0.2083245030546757,0.6011509517485613,20.75,-0.0795732592788114,-0.4790482524013483,0.9147320368886904,-0.0941258625858671,0.887596322920013,0.887596322920013,BULL,0.8085267963111309,0.9550185436914548,0.0358037219417721,0.0091777343667733,0.2083245030546757,0.6011509517485613,20.75,-0.0795732592788114,-0.4790482524013483,0.9147320368886904,-0.0941258625858671,0.887596322920013,0.887596322920013,1.4807478200895108,1.4807478200895108,0.0,0.0,0.0,False,False,False
2021-03-19,BULL,1.0,0.9809240306722312,0.0165016021204155,0.0025743672073532,0.0159875364483738,0.5608676405489155,20.07999992370605,0.0524507984882718,0.3793091977195729,0.0,0.0054338760588124,1.0,1.0,BULL,1.0,0.9809240306722312,0.0165016021204155,0.0025743672073532,0.0159875364483738,0.5608676405489155,20.07999992370605,0.0524507984882718,0.3793091977195729,0.0,0.0054338760588124,1.0,1.0,1.6757018815119973,1.6757018815119973,0.0,0.0,0.0,False,False,False
2021-03-26,BULL,1.0,0.9665396443133516,0.0272073953852523,0.006252960301396,0.0144156370591047,0.5157149181053563,22.700000762939453,-0.0256798078489778,-0.0636611682304833,0.0,0.0731275866025058,1.0,1.0,BULL,1.0,0.9665396443133516,0.0272073953852523,0.006252960301396,0.0144156370591047,0.5157149181053563,22.700000762939453,-0.0256798078489778,-0.0636611682304833,0.0,0.0731275866025058,1.0,1.0,1.403560995691456,1.403560995691456,0.0,0.0,0.0,False,False,False
2021-04-09,BULL,1.0,0.9790878723027384,0.0178946237704304,0.0030175039268312,0.0104326289200426,0.5559982293050022,20.309999465942383,0.00561556198856,0.0484155928352567,0.0,-0.0149370700508374,1.0,1.0,BULL,1.0,0.9790878723027384,0.0178946237704304,0.0030175039268312,0.0104326289200426,0.5559982293050022,20.309999465942383,0.00561556198856,0.0484155928352567,0.0,-0.0149370700508374,1.0,1.0,1.6449799853102927,1.6449799853102927,0.0,0.0,0.0,False,False,False
2021-04-16,BULL,0.8517099718072354,0.9676232816461968,0.0267446241633087,0.0056320941904944,0.1093408846898325,0.5219123505976095,20.88999938964844,0.0142957640390612,0.1206593802422601,0.4829002819276463,0.0086646485515069,1.0,1.0,BULL,0.8517099718072354,0.9676232816461968,0.0267446241633087,0.0056320941904944,0.1093408846898325,0.5219123505976095,20.88999938964844,0.0142957640390612,0.1206593802422601,0.4829002819276463,0.0086646485515069,1.0,1.0,1.3637139982648567,1.3637139982648567,0.0,0.0,0.0,False,False,False
2021-04-23,BULL,1.0,0.977773594691515,0.0186276251123936,0.0035987801960913,0.0097326779713084,0.5170429393536963,23.030000686645508,0.0270634199908078,0.2714374778440229,0.0,0.0365529894339568,1.0,1.0,BULL,1.0,0.977773594691515,0.0186276251123936,0.0035987801960913,0.0097326779713084,0.5170429393536963,23.030000686645508,0.0270634199908078,0.2714374778440229,0.0,0.0365529894339568,1.0,1.0,0.8986159422418151,0.8986159422418151,0.0,0.0,0.0,False,False,False
2021-04-30,BULL,1.0,0.9876326660003704,0.0106350429845428,0.0017322910150868,0.0072565070919281,0.5436033643204958,23.309999465942383,0.0555295418447028,0.4778550010543694,0.0,0.0936273721403071,1.0,1.0,BULL,1.0,0.9876326660003704,0.0106350429845428,0.0017322910150868,0.0072565070919281,0.5436033643204958,23.309999465942383,0.0555295418447028,0.4778550010543694,0.0,0.0936273721403071,1.0,1.0,0.9046834613829996,0.9046834613829996,0.0,0.0,0.0,False,False,False
2021-05-07,BULL,1.0,0.9824521457636352,0.0149630116016295,0.0025848426347352,0.0063577734807508,0.5586542718016821,22.040000915527344,0.0156188471952434,0.1653574873408471,0.0,0.0299343113107997,1.0,1.0,BULL,1.0,0.9824521457636352,0.0149630116016295,0.0025848426347352,0.0063577734807508,0.5586542718016821,22.040000915527344,0.0156188471952434,0.1653574873408471,0.0,0.0299343113107997,1.0,1.0,0.892786283388731,0.892786283388731,0.0,0.0,0.0,False,False,False
2021-05-14,BULL,0.8250120646533466,0.9735581372721318,0.021738478297639,0.004703384430229,0.1602072239461026,0.582115980522355,20.07999992370605,-0.0175344318684203,-0.1162541715819288,0.7498793534665336,-0.0302990499526832,0.8426611802292397,0.8426611802292397,BULL,0.8250120646533466,0.9735581372721318,0.021738478297639,0.004703384430229,0.1602072239461026,0.582115980522355,20.07999992370605,-0.0175344318684203,-0.1162541715819288,0.7498793534665336,-0.0302990499526832,0.8426611802292397,0.8426611802292397,1.20926899760582,1.20926899760582,0.0,0.0,0.0,False,False,False
2021-05-21,BULL,0.8774268002539689,0.9871180495263658,0.011451595560776,0.0014303549128578,0.054110821083766,0.6020362992474546,,0.0098670790161927,0.0659490520271536,0.2257319974603113,0.0199721099738353,1.0,1.0,BULL,0.8774268002539689,0.9871180495263658,0.011451595560776,0.0014303549128578,0.054110821083766,0.6020362992474546,,0.0098670790161927,0.0659490520271536,0.2257319974603113,0.0199721099738353,1.0,1.0,1.216673640173175,1.216673640173175,0.0,0.0,0.0,False,False,False
2021-05-28,BULL,1.0,0.9864534750162302,0.0120072804687616,0.0015392445150082,0.0777169145708966,0.6246126604692341,19.90999984741211,0.0056978494465775,0.0290550740771259,0.3720035107078997,0.0522224500776164,1.0,1.0,BULL,1.0,0.9864534750162302,0.0120072804687616,0.0015392445150082,0.0777169145708966,0.6246126604692341,19.90999984741211,0.0056978494465775,0.0290550740771259,0.3720035107078997,0.0522224500776164,1.0,1.0,1.4486936344914791,1.4486936344914791,0.0,0.0,0.0,False,False,False
2021-06-04,BULL,1.0,0.993369441079846,0.0060790548718648,0.0005515040482889,0.0045485973223157,0.6321381142098274,15.75,0.0382375222702033,0.1091522955071085,0.0,0.0938574646859822,1.0,1.0,BULL,1.0,0.993369441079846,0.0060790548718648,0.0005515040482889,0.0045485973223157,0.6321381142098274,15.75,0.0382375222702033,0.1091522955071085,0.0,0.0938574646859822,1.0,1.0,1.3078128545234082,1.3078128545234082,0.0,0.0,0.0,False,False,False
2021-06-11,BULL,1.0,0.9952416109620688,0.0044115521577983,0.0003468368801329,0.001863521630613,0.6463036741921204,15.0,0.1030253676782024,0.5023856967152787,0.0,-0.0154681460352399,1.0,1.0,BULL,1.0,0.9952416109620688,0.0044115521577983,0.0003468368801329,0.001863521630613,0.6463036741921204,15.0,0.1030253676782024,0.5023856967152787,0.0,-0.0154681460352399,1.0,1.0,1.4361491350159343,1.4361491350159343,0.0,0.0,0.0,False,False,False
2021-06-18,BULL,0.7992514056473377,0.979848229054896,0.016973012083224,0.0031787588618799,0.2115931278196245,0.6449756529437805,15.289999961853027,-0.0419756037189725,-0.4433184153495506,1.0,0.0083017970491542,0.8389643514183008,0.8389643514183008,BULL,0.7992514056473377,0.979848229054896,0.016973012083224,0.0031787588618799,0.2115931278196245,0.6449756529437805,15.289999961853027,-0.0419756037189725,-0.4433184153495506,1.0,0.0083017970491542,0.8389643514183008,0.8389643514183008,1.4134779059317157,1.4134779059317157,0.0,0.0,0.0,False,False,False
2021-06-25,BULL,1.0,0.9921931331625896,0.0071405278075332,0.0006663390298772,0.0072498480219196,0.6423196104471005,15.100000381469728,0.0521987158199522,0.1805761082411671,0.0,0.0477207530896341,1.0,1.0,BULL,1.0,0.9921931331625896,0.0071405278075332,0.0006663390298772,0.0072498480219196,0.6423196104471005,15.100000381469728,0.0521987158199522,0.1805761082411671,0.0,0.0477207530896341,1.0,1.0,1.2893248208802244,1.2893248208802244,0.0,0.0,0.0,False,False,False
2021-07-02,BULL,1.0,0.9909066995846152,0.0083093661925663,0.0007839342228181,0.0025543420377289,0.6432049579459937,12.84000015258789,0.0613649669555341,0.1679366579269636,0.0,0.0239850900500005,1.0,1.0,BULL,1.0,0.9909066995846152,0.0083093661925663,0.0007839342228181,0.0025543420377289,0.6432049579459937,12.84000015258789,0.0613649669555341,0.1679366579269636,0.0,0.0239850900500005,1.0,1.0,1.2798339915805053,1.2798339915805053,0.0,0.0,0.0,False,False,False
2021-07-09,BULL,0.8861276098539161,0.9858130796629544,0.012580817808632,0.0016061025284136,0.0331955138300069,0.6449756529437805,13.5600004196167,-0.0016019590406045,-0.2290416436230733,0.1387239014608381,0.0502914652726667,1.0,1.0,BULL,0.8861276098539161,0.9858130796629544,0.012580817808632,0.0016061025284136,0.0331955138300069,0.6449756529437805,13.5600004196167,-0.0016019590406045,-0.2290416436230733,0.1387239014608381,0.0502914652726667,1.0,1.0,1.4927440573356288,1.4927440573356288,0.0,0.0,0.0,False,False,False
2021-07-16,BULL,1.0,0.992236779230156,0.0071303759336438,0.0006328448362001,0.0045698779264495,0.6498450641876937,12.270000457763672,0.0758513368223199,0.2381258677233694,0.0,-0.0005835736067757,1.0,1.0,BULL,1.0,0.992236779230156,0.0071303759336438,0.0006328448362001,0.0045698779264495,0.6498450641876937,12.270000457763672,0.0758513368223199,0.2381258677233694,0.0,-0.0005835736067757,1.0,1.0,1.6066766368098353,1.6066766368098353,0.0,0.0,0.0,False,False,False
2021-07-23,BULL,1.0,0.9910693818412578,0.008149869640115,0.0007807485186269,0.0024676021604779,0.6471890216910138,11.890000343322754,0.1044250960847894,0.415573586589562,0.0,-0.0126765030662813,1.0,1.0,BULL,1.0,0.9910693818412578,0.008149869640115,0.0007807485186269,0.0024676021604779,0.6471890216910138,11.890000343322754,0.1044250960847894,0.415573586589562,0.0,-0.0126765030662813,1.0,1.0,1.5544185205112675,1.5544185205112675,0.0,0.0,0.0,False,False,False
2021-07-30,BULL,1.0,0.9872591122641609,0.0114761044245163,0.0012647833113228,0.0045157555191261,0.6378928729526339,12.949999809265137,0.053948665146665,0.1156838143833778,0.0,0.012870556506182,1.0,1.0,BULL,1.0,0.9872591122641609,0.0114761044245163,0.0012647833113228,0.0045157555191261,0.6378928729526339,12.949999809265137,0.053948665146665,0.1156838143833778,0.0,0.012870556506182,1.0,1.0,1.579244869054305,1.579244869054305,0.0,0.0,0.0,False,False,False
2021-08-06,BULL,1.0,0.99314716699041,0.0063136722559523,0.0005391607536374,0.0041280233794576,0.629924745462594,12.869999885559082,0.0936074409881109,0.380243192975346,0.0,-0.0031651541133352,1.0,1.0,BULL,1.0,0.99314716699041,0.0063136722559523,0.0005391607536374,0.0041280233794576,0.629924745462594,12.869999885559082,0.0936074409881109,0.380243192975346,0.0,-0.0031651541133352,1.0,1.0,1.272160532295798,1.272160532295798,0.0,0.0,0.0,False,False,False
2021-08-13,BULL,1.0,0.992324031119256,0.0070466442260278,0.0006293246547162,0.0020314698491114,0.6157591854803011,12.369999885559082,0.0604907399989024,0.1521569496180276,0.0,-0.046432245242676,1.0,1.0,BULL,1.0,0.992324031119256,0.0070466442260278,0.0006293246547162,0.0020314698491114,0.6157591854803011,12.369999885559082,0.0604907399989024,0.1521569496180276,0.0,-0.046432245242676,1.0,1.0,1.466829839167123,1.466829839167123,0.0,0.0,0.0,False,False,False
2021-08-20,BULL,1.0,0.991621872136766,0.007604603305767,0.000773524557467,0.0021463020262607,0.5905267817618415,12.90999984741211,0.011802318915307,-0.1520850514647591,0.0,-0.0006236269914758,1.0000000000000002,1.0000000000000002,BULL,1.0,0.991621872136766,0.007604603305767,0.000773524557467,0.0021463020262607,0.5905267817618415,12.90999984741211,0.011802318915307,-0.1520850514647591,0.0,-0.0006236269914758,1.0000000000000002,1.0000000000000002,1.1159484377720466,1.1159484377720466,0.0,0.0,0.0,False,False,False
2021-08-27,BULL,1.0,0.991627900066726,0.0076396971730342,0.0007324027602395,0.001839405347455,0.5697211155378487,13.539999961853027,0.0279619561605989,-0.0224734658538905,0.0,0.031511801667976,1.0,1.0,BULL,1.0,0.991627900066726,0.0076396971730342,0.0007324027602395,0.001839405347455,0.5697211155378487,13.539999961853027,0.0279619561605989,-0.0224734658538905,0.0,0.031511801667976,1.0,1.0,1.1264458496619913,1.1264458496619913,0.0,0.0,0.0,False,False,False
2021-09-03,BULL,0.8945563322625798,0.9917247952628756,0.0075341115525442,0.0007410931845801,0.0127381085884018,0.5909694555112882,14.239999771118164,0.0224267912976417,-0.0347137775676181,0.0544366773742021,0.0564754649390791,1.0,1.0,BULL,0.8945563322625798,0.9917247952628756,0.0075341115525442,0.0007410931845801,0.0127381085884018,0.5909694555112882,14.239999771118164,0.0224267912976417,-0.0347137775676181,0.0544366773742021,0.0564754649390791,1.0,1.0,1.3580168458160453,1.3580168458160453,0.0,0.0,0.0,False,False,False
2021-09-17,BULL,1.0,0.9927342447130996,0.006635636046636,0.0006301192402643,0.0020334271580337,0.6086764054891545,14.40999984741211,0.019978134579533,-0.0503941884456175,0.0,0.0118768075422717,1.0,1.0,BULL,1.0,0.9927342447130996,0.006635636046636,0.0006301192402643,0.0020334271580337,0.6086764054891545,14.40999984741211,0.019978134579533,-0.0503941884456175,0.0,0.0118768075422717,1.0,1.0,1.4691901030307115,1.4691901030307115,0.0,0.0,0.0,False,False,False
2021-09-24,BULL,0.8248349606123991,0.9863264080427488,0.012020909402733,0.0016526825545181,0.1562788601792135,0.5958388667552014,16.600000381469727,0.0014593681268817,-0.100754195591677,0.7516503938760086,0.0043607447845356,0.9055593591741742,0.9055593591741742,BULL,0.8248349606123991,0.9863264080427488,0.012020909402733,0.0016526825545181,0.1562788601792135,0.5958388667552014,16.600000381469727,0.0014593681268817,-0.100754195591677,0.7516503938760086,0.0043607447845356,0.9055593591741742,0.9055593591741742,1.4225861079700135,1.4225861079700135,0.0,0.0,0.0,False,False,False
2021-10-01,BULL,1.0,0.9840451167026184,0.0140436290431143,0.001911254254267,0.0609387816634897,0.5931828242585214,18.399999618530277,-0.007589162607205,-0.0880040424271125,0.2816948652505073,0.0610160711922335,1.0,1.0,BULL,1.0,0.9840451167026184,0.0140436290431143,0.001911254254267,0.0609387816634897,0.5931828242585214,18.399999618530277,-0.007589162607205,-0.0880040424271125,0.2816948652505073,0.0610160711922335,1.0,1.0,1.2015524118467944,1.2015524118467944,0.0,0.0,0.0,False,False,False
2021-10-08,BULL,1.0,0.9897346344535454,0.0092999997400514,0.000965365806403,0.0048064292584886,0.6162018592297477,16.15999984741211,0.0329160597313833,0.1078506714857144,0.0,-0.0132968347243628,1.0,1.0,BULL,1.0,0.9897346344535454,0.0092999997400514,0.000965365806403,0.0048064292584886,0.6162018592297477,16.15999984741211,0.0329160597313833,0.1078506714857144,0.0,-0.0132968347243628,1.0,1.0,1.2569020113914895,1.2569020113914895,0.0,0.0,0.0,False,False,False
2021-10-22,BULL,0.8826708701575694,0.989128134882608,0.0098095856111703,0.0010622795062216,0.0373180134165056,0.5861000442673749,18.040000915527344,0.061382370517384,0.3632650816762206,0.1732912984243055,-0.027461135386845,1.0,1.0,BULL,0.8826708701575694,0.989128134882608,0.0098095856111703,0.0010622795062216,0.0373180134165056,0.5861000442673749,18.040000915527344,0.061382370517384,0.3632650816762206,0.1732912984243055,-0.027461135386845,1.0,1.0,1.6095141358450644,1.6095141358450644,0.0,0.0,0.0,False,False,False
2021-10-29,BULL,1.0,0.986767985747627,0.0119300243963111,0.0013019898560617,0.0039688679324284,0.5537848605577689,17.90999984741211,0.0835479360509096,0.4870846020359448,0.0,0.0757257024673454,1.0,1.0,BULL,1.0,0.986767985747627,0.0119300243963111,0.0013019898560617,0.0039688679324284,0.5537848605577689,17.90999984741211,0.0835479360509096,0.4870846020359448,0.0,0.0757257024673454,1.0,1.0,1.387262365595355,1.387262365595355,0.0,0.0,0.0,False,False,False
2021-11-12,BULL,1.0,0.983040034311306,0.015132531393642,0.0018274342950519,0.0054350581430937,0.5785745905267817,16.350000381469727,0.0222160558555433,0.0213952537300516,0.0,-0.0427117750856951,1.0,1.0,BULL,1.0,0.983040034311306,0.015132531393642,0.0018274342950519,0.0054350581430937,0.5785745905267817,16.350000381469727,0.0222160558555433,0.0213952537300516,0.0,-0.0427117750856951,1.0,1.0,1.8669247767480142,1.8669247767480142,0.0,0.0,0.0,False,False,False
2021-11-26,BULL,1.0,0.979774473615021,0.0178572440307788,0.0023682823542002,0.005988264061164,0.5232403718459495,16.65999984741211,0.0630860899412107,0.3116269288059677,0.0,0.0237197638783562,1.0,1.0,BULL,1.0,0.979774473615021,0.0178572440307788,0.0023682823542002,0.005988264061164,0.5232403718459495,16.65999984741211,0.0630860899412107,0.3116269288059677,0.0,0.0237197638783562,1.0,1.0,1.4588492272883014,1.4588492272883014,0.0,0.0,0.0,False,False,False
2021-12-03,BULL,1.0,0.97758142247208,0.0195401897723804,0.0028783877555396,0.0060462660710154,0.4803010181496237,18.09000015258789,0.0511537039681942,0.2827501952780872,0.0,0.0556823448112915,1.0,1.0,BULL,1.0,0.97758142247208,0.0195401897723804,0.0028783877555396,0.0060462660710154,0.4803010181496237,18.09000015258789,0.0511537039681942,0.2827501952780872,0.0,0.0556823448112915,1.0,1.0,1.2171902781855009,1.2171902781855009,0.0,0.0,0.0,False,False,False
2021-12-10,BULL,1.0,0.986327207146962,0.012257136113373,0.0014156567396651,0.0069532930222375,0.5205843293492696,16.600000381469727,0.1181762523862697,0.6827603684330559,0.0,0.0127442398490994,1.0,1.0,BULL,1.0,0.986327207146962,0.012257136113373,0.0014156567396651,0.0069532930222375,0.5205843293492696,16.600000381469727,0.1181762523862697,0.6827603684330559,0.0,0.0127442398490994,1.0,1.0,1.1475293944689198,1.1475293944689198,0.0,0.0,0.0,False,False,False
2021-12-17,BULL,1.0,0.9757002446055406,0.0212564951428595,0.0030432602515995,0.0122618683504291,0.5157149181053563,15.899999618530272,0.0144163275925529,-0.037536412669298,0.0100556603878891,-0.052436070879338,1.0,1.0,BULL,1.0,0.9757002446055406,0.0212564951428595,0.0030432602515995,0.0122618683504291,0.5157149181053563,15.899999618530272,0.0144163275925529,-0.037536412669298,0.0100556603878891,-0.052436070879338,1.0,1.0,0.9114105935397051,0.9114105935397051,0.0,0.0,0.0,False,False,False
2021-12-24,BULL,1.0,0.9770998413871098,0.0201688942194231,0.0027312643934669,0.0057561031529775,0.4701195219123506,15.829999923706056,0.0338443859832165,0.0882774781808164,0.0,0.0201681188290124,1.0,1.0,BULL,1.0,0.9770998413871098,0.0201688942194231,0.0027312643934669,0.0057561031529775,0.4701195219123506,15.829999923706056,0.0338443859832165,0.0882774781808164,0.0,0.0201681188290124,1.0,1.0,1.5207985193796787,1.5207985193796787,0.0,0.0,0.0,False,False,False
2021-12-31,BULL,1.0,0.977337971858187,0.0197312062850973,0.0029308218567154,0.0053155295701522,0.4957945993802568,16.56999969482422,0.0029677472141576,-0.0897113501750959,0.0,0.0561966732914783,1.0,1.0,BULL,1.0,0.977337971858187,0.0197312062850973,0.0029308218567154,0.0053155295701522,0.4957945993802568,16.56999969482422,0.0029677472141576,-0.0897113501750959,0.0,0.0561966732914783,1.0,1.0,1.338934246370201,1.338934246370201,0.0,0.0,0.0,False,False,False
2022-01-07,BULL,0.8325536832564975,0.9741571045115214,0.0217364507054844,0.0041064447829941,0.1423138918472992,0.5396193005754759,17.979999542236328,-0.0448680846792646,-0.3519166180714569,0.6744631674350258,-0.019426611448177,0.8671229184025623,0.8671229184025623,BULL,0.8325536832564975,0.9741571045115214,0.0217364507054844,0.0041064447829941,0.1423138918472992,0.5396193005754759,17.979999542236328,-0.0448680846792646,-0.3519166180714569,0.6744631674350258,-0.019426611448177,0.8671229184025623,0.8671229184025623,1.2780161487872237,1.2780161487872237,0.0,0.0,0.0,False,False,False
2022-01-14,BULL,1.0,0.9930405953734808,0.0063793465265116,0.0005800581000074,0.010005463433187,0.5683930942895087,16.700000762939453,0.0624888828849729,0.3230306729588295,0.0,-0.0041279623803073,1.0,1.0,BULL,1.0,0.9930405953734808,0.0063793465265116,0.0005800581000074,0.010005463433187,0.5683930942895087,16.700000762939453,0.0624888828849729,0.3230306729588295,0.0,-0.0041279623803073,1.0,1.0,1.6427495195944914,1.6427495195944914,0.0,0.0,0.0,False,False,False
2022-01-21,BULL,1.0,0.9911645169105512,0.0080407718010365,0.0007947112884123,0.0027702741838906,0.5577689243027888,17.790000915527344,0.0574951550478834,0.3253426800084026,0.0,-0.0648890727539577,1.0,1.0,BULL,1.0,0.9911645169105512,0.0080407718010365,0.0007947112884123,0.0027702741838906,0.5577689243027888,17.790000915527344,0.0574951550478834,0.3253426800084026,0.0,-0.0648890727539577,1.0,1.0,1.3720324592195523,1.3720324592195523,0.0,0.0,0.0,False,False,False
2022-01-28,BULL,0.894615618884398,0.9758845280000225,0.0210541602846368,0.0030613117153409,0.0230801139840057,0.4803010181496237,21.06999969482422,-0.0056836911395301,0.007771299533145,0.05384381115602,0.0255474443038571,1.0,1.0,BULL,0.894615618884398,0.9758845280000225,0.0210541602846368,0.0030613117153409,0.0230801139840057,0.4803010181496237,21.06999969482422,-0.0056836911395301,0.007771299533145,0.05384381115602,0.0255474443038571,1.0,1.0,1.6321908819531439,1.6321908819531439,0.0,0.0,0.0,False,False,False
2022-02-04,BULL,1.0,0.9830817864742296,0.0150707328973784,0.0018474806283919,0.0069919051442257,0.518813634351483,19.15999984741211,0.0355980318908323,0.2117057168939109,0.0,-0.031563162445082,1.0,1.0,BULL,1.0,0.9830817864742296,0.0150707328973784,0.0018474806283919,0.0069919051442257,0.518813634351483,19.15999984741211,0.0355980318908323,0.2117057168939109,0.0,-0.031563162445082,1.0,1.0,1.0018649588244886,1.0018649588244886,0.0,0.0,0.0,False,False,False
